id,nome,codigo,sigla,municipio_id,padrao,principal
8745,"Nicolau Vergueiro",05,NULL,4783,N,N
8746,"Passo Fundo",05,NULL,4784,N,N
8747,"Bela Vista",10,NULL,4784,N,N
8748,"Bom Recreio",17,NULL,4784,N,N
8749,Pulador,35,NULL,4784,N,N
8750,"São Roque",40,NULL,4784,N,N
8751,"Sede Independência",45,NULL,4784,N,N
8752,Pontão,05,NULL,4785,N,N
8753,Sagrisa,10,NULL,4785,N,N
8754,"Ronda Alta",05,NULL,4786,N,N
8755,"Alto Recreio",10,NULL,4786,N,N
8756,"Santa Cecília do Sul",05,NULL,4787,N,N
8757,"Santo Antônio do Palma",05,NULL,4788,N,N
8758,"Montes Carpatos",20,NULL,4788,N,N
8759,"Santa Terezinha",25,NULL,4788,N,N
8760,"São José",30,NULL,4788,N,N
8761,"São Domingos do Sul",05,NULL,4789,N,N
8762,"Santa Gema",15,NULL,4789,N,N
8763,Sertão,05,NULL,4790,N,N
8764,"Engenheiro Luiz Englert",10,NULL,4790,N,N
8765,Tapejara,05,NULL,4791,N,N
8766,"Vila Campos",30,NULL,4791,N,N
8767,Vanini,05,NULL,4792,N,N
8768,"Vila Lângaro",05,NULL,4793,N,N
8769,"Vila Maria",05,NULL,4794,N,N
8770,"Alto Alegre",05,NULL,4795,N,N
8771,"Linha Bonita",10,NULL,4795,N,N
8772,"Santa Lúcia",20,NULL,4795,N,N
8773,"São José",25,NULL,4795,N,N
8774,"Treze de Maio",30,NULL,4795,N,N
8775,"Boa Vista do Cadeado",05,NULL,4796,N,N
8776,Cadeado,15,NULL,4796,N,N
8777,Capela,20,NULL,4796,N,N
8778,Faxinal,25,NULL,4796,N,N
8779,Formigueiro,30,NULL,4796,N,N
8780,"Ponte Queimada",40,NULL,4796,N,N
8781,"Rincão do Tigre",45,NULL,4796,N,N
8782,"Boa Vista do Incra",05,NULL,4797,N,N
8783,"Campos Borges",05,NULL,4798,N,N
8784,"Linha Ferrari",15,NULL,4798,N,N
8785,"Mundo Novo",20,NULL,4798,N,N
8786,"Rincão dos Toledos",25,NULL,4798,N,N
8787,"São José dos Campos Borges",30,NULL,4798,N,N
8788,Varame,35,NULL,4798,N,N
8789,"Volta Vitória",40,NULL,4798,N,N
8790,"Cruz Alta",05,NULL,4799,N,N
8791,"Colônia São João",13,NULL,4799,N,N
8792,Espumoso,05,NULL,4800,N,N
8793,"Avelino Paranhos",15,NULL,4800,N,N
8794,"Campina Redonda",20,NULL,4800,N,N
8795,Depósito,30,NULL,4800,N,N
8796,"Volta Alegre",50,NULL,4800,N,N
8797,"Fortaleza dos Valos",05,NULL,4801,N,N
8798,"Fazenda Colorado",15,NULL,4801,N,N
8799,Ibirubá,05,NULL,4802,N,N
8800,"Alfredo Brenner",10,NULL,4802,N,N
8801,"Santo Antônio do Bom Retiro",20,NULL,4802,N,N
8802,Jacuizinho,05,NULL,4803,N,N
8803,Jóia,05,NULL,4804,N,N
8804,"Quinze de Novembro",05,NULL,4805,N,N
8805,"Santa Clara do Ingaí",20,NULL,4805,N,N
8806,"Sede Aurora",25,NULL,4805,N,N
8807,"Saldanha Marinho",05,NULL,4806,N,N
8808,Campinas,10,NULL,4806,N,N
8809,"Salto do Jacuí",05,NULL,4807,N,N
8810,"Capão Bonito",07,NULL,4807,N,N
8811,Tabajara,15,NULL,4807,N,N
8812,"Júlio Borges",21,NULL,4807,N,N
8813,"Passo Real",23,NULL,4807,N,N
8814,"Rincão do Ivaí",24,NULL,4807,N,N
8815,"Santa Bárbara do Sul",05,NULL,4808,N,N
8816,"Capão Alto",18,NULL,4808,N,N
8817,Itaíba,25,NULL,4808,N,N
8818,Colorado,05,NULL,4809,N,N
8819,"Vista Alegre",10,NULL,4809,N,N
8820,"Lagoa dos Três Cantos",05,NULL,4810,N,N
8821,"Linha Glória",20,NULL,4810,N,N
8822,Não-Me-Toque,05,NULL,4811,N,N
8823,"São José do Centro",15,NULL,4811,N,N
8824,Selbach,05,NULL,4812,N,N
8825,"Arroio Grande",10,NULL,4812,N,N
8826,Floresta,20,NULL,4812,N,N
8827,Tapera,05,NULL,4813,N,N
8828,"São Pedro",20,NULL,4813,N,N
8829,"Vila Paz",25,NULL,4813,N,N
8830,"Tio Hugo",05,NULL,4814,N,N
8831,"Victor Graeff",05,NULL,4815,N,N
8832,Faxinal,07,NULL,4815,N,N
8833,"São José da Glória",15,NULL,4815,N,N
8834,"Barros Cassal",05,NULL,4816,N,N
8835,"Fontoura Xavier",05,NULL,4817,N,N
8836,"Campo Novo",07,NULL,4817,N,N
8837,"Gramado São Pedro",10,NULL,4817,N,N
8838,"Linha Silveira",20,NULL,4817,N,N
8839,"Três Pinheiros",35,NULL,4817,N,N
8840,Ibirapuitã,05,NULL,4818,N,N
8841,Lagoão,05,NULL,4819,N,N
8842,Mormaço,05,NULL,4820,N,N
8843,"São José do Herval",05,NULL,4821,N,N
8844,Soledade,05,NULL,4822,N,N
8845,Bugre,12,NULL,4822,N,N
8846,Pinhal,27,NULL,4822,N,N
8847,"Santa Terezinha",35,NULL,4822,N,N
8848,Tunas,05,NULL,4823,N,N
8849,"Cerro Preto",10,NULL,4823,N,N
8850,Despraiado,15,NULL,4823,N,N
8851,"Nossa Senhora Aparecida",20,NULL,4823,N,N
8852,Pedregal,25,NULL,4823,N,N
8853,"Rincão Comprido",30,NULL,4823,N,N
8854,"André da Rocha",05,NULL,4824,N,N
8855,"Anta Gorda",05,NULL,4825,N,N
8856,Itapuca,10,NULL,4825,N,N
8857,Arvorezinha,05,NULL,4826,N,N
8858,"Pinhal Queimado",20,NULL,4826,N,N
8859,"Dois Lajeados",05,NULL,4827,N,N
8860,Guabiju,05,NULL,4828,N,N
8861,Guaporé,05,NULL,4829,N,N
8862,Colombo,07,NULL,4829,N,N
8863,"Santo Antônio",35,NULL,4829,N,N
8864,Ilópolis,05,NULL,4830,N,N
8865,Itapuca,05,NULL,4831,N,N
8866,Montauri,05,NULL,4832,N,N
8867,"Nova Alvorada",05,NULL,4833,N,N
8868,"General Cadorna",15,NULL,4833,N,N
8869,"Nova Araçá",05,NULL,4834,N,N
8870,"Nova Bassano",05,NULL,4835,N,N
8871,"Nova Prata",05,NULL,4836,N,N
8872,Paraí,05,NULL,4837,N,N
8873,"Protásio Alves",05,NULL,4838,N,N
8874,Putinga,05,NULL,4839,N,N
8875,Xarqueada,15,NULL,4839,N,N
8876,"São Jorge",05,NULL,4840,N,N
8877,"São Valentim do Sul",05,NULL,4841,N,N
8878,"Fazenda Fialho",10,NULL,4841,N,N
8879,"Santa Bárbara",20,NULL,4841,N,N
8880,"Serafina Corrêa",05,NULL,4842,N,N
8881,"Silva Jardim",15,NULL,4842,N,N
8882,"União da Serra",05,NULL,4843,N,N
8883,Oeste,20,NULL,4843,N,N
8884,Pulador,25,NULL,4843,N,N
8885,"Vista Alegre do Prata",05,NULL,4844,N,N
8886,"Bom Jesus",05,NULL,4845,N,N
8887,"Capão do Tigre",08,NULL,4845,N,N
8888,"Capela São Francisco",11,NULL,4845,N,N
8889,"Casa Branca",13,NULL,4845,N,N
8890,Itaimbezinho,15,NULL,4845,N,N
8891,"Santo Inácio",20,NULL,4845,N,N
8892,"Cambará do Sul",05,NULL,4846,N,N
8893,"Bom Retiro",10,NULL,4846,N,N
8894,"Osvaldo Kroeff",15,NULL,4846,N,N
8895,"Campestre da Serra",05,NULL,4847,N,N
8896,"Capão Bonito do Sul",05,NULL,4848,N,N
8897,Barretos,10,NULL,4848,N,N
8898,Esmeralda,05,NULL,4849,N,N
8899,"São Sebastião",10,NULL,4849,N,N
8900,Ipê,05,NULL,4850,N,N
8901,"Vila São Paulo",20,NULL,4850,N,N
8902,"Vila Segrêdo",25,NULL,4850,N,N
8903,Jaquirana,05,NULL,4851,N,N
8904,Chapada,10,NULL,4851,N,N
8905,"Lagoa Vermelha",05,NULL,4852,N,N
8906,Boqueirão,08,NULL,4852,N,N
8907,Campinas,11,NULL,4852,N,N
8908,"Capão do Cedro",14,NULL,4852,N,N
8909,"Clemente Argolo",25,NULL,4852,N,N
8910,"Nossa Senhora de Fátima",27,NULL,4852,N,N
8911,"Santa Luzia",30,NULL,4852,N,N
8912,Tupinambá,35,NULL,4852,N,N
8913,"Monte Alegre dos Campos",05,NULL,4853,N,N
8914,"Capela da Luz",10,NULL,4853,N,N
8915,Carmo,15,NULL,4853,N,N
8916,Enxovia,20,NULL,4853,N,N
8917,"Passo do Carro",25,NULL,4853,N,N
8918,Ranchinho,30,NULL,4853,N,N
8919,"Santo Antonio",35,NULL,4853,N,N
8920,"São Francisco",38,NULL,4853,N,N
8921,"São José",40,NULL,4853,N,N
8922,"São Judas",45,NULL,4853,N,N
8923,Saúde,50,NULL,4853,N,N
8924,"Muitos Capões",05,NULL,4854,N,N
8925,"Bom Retiro",10,NULL,4854,N,N
8926,"Capão Grande",15,NULL,4854,N,N
8927,"Encruzilhada São Sebastião",20,NULL,4854,N,N
8928,"Fazenda Laranjeiras",25,NULL,4854,N,N
8929,"Morro Grande",35,NULL,4854,N,N
8930,"Santa Rita",45,NULL,4854,N,N
8931,"Várzea dos Antunes",50,NULL,4854,N,N
8932,"Vila Ituim",55,NULL,4854,N,N
8933,"Pinhal da Serra",05,NULL,4855,N,N
8934,"São Francisco de Paula",05,NULL,4856,N,N
8935,"Cazuza Ferreira",10,NULL,4856,N,N
8936,Eletra,20,NULL,4856,N,N
8937,Juá,30,NULL,4856,N,N
8938,"Lajeado Grande",35,NULL,4856,N,N
8939,"Rincão dos Kroeff",40,NULL,4856,N,N
8940,Tainhas,45,NULL,4856,N,N
8941,"São José dos Ausentes",05,NULL,4857,N,N
8942,"Faxinal Preto",10,NULL,4857,N,N
8943,"São Gonçalo",15,NULL,4857,N,N
8944,Silveira,20,NULL,4857,N,N
8945,Várzea,25,NULL,4857,N,N
8946,Vacaria,05,NULL,4858,N,N
8947,"Bela Vista",07,NULL,4858,N,N
8948,"Capão da Herança",08,NULL,4858,N,N
8949,"Coxilha Grande",10,NULL,4858,N,N
8950,Estrela,20,NULL,4858,N,N
8951,Refugiado,40,NULL,4858,N,N
8952,"Antônio Prado",05,NULL,4859,N,N
8953,Santana,30,NULL,4859,N,N
8954,"Bento Gonçalves",05,NULL,4860,N,N
8955,"São Pedro",07,NULL,4860,N,N
8956,"Faria Lemos",10,NULL,4860,N,N
8957,Tuiutí,30,NULL,4860,N,N
8958,"Vale dos Vinhedos",40,NULL,4860,N,N
8959,"Boa Vista do Sul",05,NULL,4861,N,N
8960,"Carlos Barbosa",05,NULL,4862,N,N
8961,"Arco Verde",10,NULL,4862,N,N
8962,"Cinco da Boa Vista",13,NULL,4862,N,N
8963,"Santa Luiza",20,NULL,4862,N,N
8964,"Santo Antônio de Castro",25,NULL,4862,N,N
8965,"Caxias do Sul",05,NULL,4863,N,N
8966,Criúva,15,NULL,4863,N,N
8967,"Fazenda Souza",20,NULL,4863,N,N
8968,Oliva,35,NULL,4863,N,N
8969,"Santa Lúcia do Piaí",40,NULL,4863,N,N
8970,Seca,45,NULL,4863,N,N
8971,"Vila Cristina",50,NULL,4863,N,N
8972,"Coronel Pilar",05,NULL,4864,N,N
8973,Cotiporã,05,NULL,4865,N,N
8974,"Lageado Bonito",10,NULL,4865,N,N
8975,"Fagundes Varela",05,NULL,4866,N,N
8976,Farroupilha,05,NULL,4867,N,N
8977,Jansen,10,NULL,4867,N,N
8978,"Nova Milano",15,NULL,4867,N,N
8979,"Nova Sardenha",20,NULL,4867,N,N
8980,"Flores da Cunha",05,NULL,4868,N,N
8981,"Mato Perso",08,NULL,4868,N,N
8982,"Otávio Rocha",15,NULL,4868,N,N
8983,Garibaldi,05,NULL,4869,N,N
8984,Marcorama,25,NULL,4869,N,N
8985,"São José de Costa Real",28,NULL,4869,N,N
8986,"Monte Belo do Sul",05,NULL,4870,N,N
8987,"Nova Pádua",05,NULL,4871,N,N
8988,"Nova Roma do Sul",05,NULL,4872,N,N
8989,"Pinto Bandeira",05,NULL,4873,N,N
8990,"Santa Tereza",05,NULL,4874,N,N
8991,"São Marcos",05,NULL,4875,N,N
8992,"Pedras Brancas",20,NULL,4875,N,N
8993,Veranópolis,05,NULL,4876,N,N
8994,"Vila Flores",05,NULL,4877,N,N
8995,"Capão do Cipó",05,NULL,4878,N,N
8996,Itacurubi,05,NULL,4879,N,N
8997,Jari,05,NULL,4880,N,N
8998,"Júlio de Castilhos",05,NULL,4881,N,N
8999,"São João dos Mellos",25,NULL,4881,N,N
9000,"Três Mártires",30,NULL,4881,N,N
9001,"Pinhal Grande",05,NULL,4882,N,N
9002,"Rincão do Appel",20,NULL,4882,N,N
9003,Quevedos,05,NULL,4883,N,N
9004,Santiago,05,NULL,4884,N,N
9005,"Ernesto Alves",15,NULL,4884,N,N
9006,Florida,20,NULL,4884,N,N
9007,Tupantuba,30,NULL,4884,N,N
9008,Tupanciretã,05,NULL,4885,N,N
9009,"Espinilho Grande",07,NULL,4885,N,N
9010,Unistalda,05,NULL,4886,N,N
9011,Cacequi,05,NULL,4887,N,N
9012,Saicã,10,NULL,4887,N,N
9013,Umbu,15,NULL,4887,N,N
9014,"Dilermando de Aguiar",05,NULL,4888,N,N
9015,Itaara,05,NULL,4889,N,N
9016,Jaguari,05,NULL,4890,N,N
9017,Ijucapirama,10,NULL,4890,N,N
9018,"Santo Izidro",17,NULL,4890,N,N
9019,Taquarichim,20,NULL,4890,N,N
9020,Mata,05,NULL,4891,N,N
9021,Clara,10,NULL,4891,N,N
9022,"Nova Esperança do Sul",05,NULL,4892,N,N
9023,"Santa Maria",05,NULL,4893,N,N
9024,"Arroio do Sol",10,NULL,4893,N,N
9025,"Arroio Grande",12,NULL,4893,N,N
9026,"Boca do Monte",15,NULL,4893,N,N
9027,Pains,20,NULL,4893,N,N
9028,Palma,23,NULL,4893,N,N
9029,"Passo do Verde",33,NULL,4893,N,N
9030,"Santa Flora",35,NULL,4893,N,N
9031,"Santo Antão",38,NULL,4893,N,N
9032,"São Valentim",50,NULL,4893,N,N
9033,"São Martinho da Serra",05,NULL,4894,N,N
9034,"São Pedro do Sul",05,NULL,4895,N,N
9035,"Cerro Claro",10,NULL,4895,N,N
9036,Guassupi,15,NULL,4895,N,N
9037,Xiniquá,45,NULL,4895,N,N
9038,"São Sepé",05,NULL,4896,N,N
9039,"Cerrito do Ouro",20,NULL,4896,N,N
9040,Jazidas,25,NULL,4896,N,N
9041,Tupanci,28,NULL,4896,N,N
9042,"Vila Block",30,NULL,4896,N,N
9043,"São Vicente do Sul",05,NULL,4897,N,N
9044,Cavajuretã,10,NULL,4897,N,N
9045,Loreto,15,NULL,4897,N,N
9046,Toropi,05,NULL,4898,N,N
9047,"Linha Bonita",15,NULL,4898,N,N
9048,"Vila Nova do Sul",05,NULL,4899,N,N
9049,Agudo,05,NULL,4900,N,N
9050,"Dona Francisca",05,NULL,4901,N,N
9051,"Faxinal do Soturno",05,NULL,4902,N,N
9052,Formigueiro,05,NULL,4903,N,N
9053,Ivorá,05,NULL,4904,N,N
9054,"Nova Palma",05,NULL,4905,N,N
9055,Canhemborá,10,NULL,4905,N,N
9056,"Vila Cruz",15,NULL,4905,N,N
9057,"Restinga Seca",05,NULL,4906,N,N
9058,"São João do Polêsine",05,NULL,4907,N,N
9059,"Recanto Maestro",25,NULL,4907,N,N
9060,"Vale Vêneto",30,NULL,4907,N,N
9061,"Silveira Martins",05,NULL,4908,N,N
9062,"Arroio do Tigre",05,NULL,4909,N,N
9063,Coloninha,10,NULL,4909,N,N
9064,"Linha Ocidental",18,NULL,4909,N,N
9065,"Vila Progresso",25,NULL,4909,N,N
9066,"Sítio Alto",35,NULL,4909,N,N
9067,Taboãozinho,40,NULL,4909,N,N
9068,Taquaral,45,NULL,4909,N,N
9069,Candelária,05,NULL,4910,N,N
9070,Botucaraí,10,NULL,4910,N,N
9071,"Linha Brasil",15,NULL,4910,N,N
9072,"Linha do Rio",20,NULL,4910,N,N
9073,Pinheiro,25,NULL,4910,N,N
9074,"Vila União",30,NULL,4910,N,N
9075,"Estrela Velha",05,NULL,4911,N,N
9076,Itaúba,10,NULL,4911,N,N
9077,"Rincão da Estrela",15,NULL,4911,N,N
9078,"São Luiz",20,NULL,4911,N,N
9079,"Gramado Xavier",05,NULL,4912,N,N
9080,Herveiras,05,NULL,4913,N,N
9081,Ibarama,05,NULL,4914,N,N
9082,"Lagoa Bonita do Sul",05,NULL,4915,N,N
9083,"Mato Leitão",05,NULL,4916,N,N
9084,"Arroio Bonito",15,NULL,4916,N,N
9085,Sampaio,40,NULL,4916,N,N
9086,"Santo Antônio",45,NULL,4916,N,N
9087,"Passa Sete",05,NULL,4917,N,N
9088,"Campo de Sobradinho",10,NULL,4917,N,N
9089,Murta,20,NULL,4917,N,N
9090,Pitingal,30,NULL,4917,N,N
9091,"Santa Cruz do Sul",05,NULL,4918,N,N
9092,"Alto Paredão",07,NULL,4918,N,N
9093,"Boa Vista",10,NULL,4918,N,N
9094,"Monte Alverne",30,NULL,4918,N,N
9095,"Rio Pardinho",35,NULL,4918,N,N
9096,Saraiva,38,NULL,4918,N,N
9097,"São José da Reserva",41,NULL,4918,N,N
9098,"São Martinho",42,NULL,4918,N,N
9099,Segredo,05,NULL,4919,N,N
9100,"Bela Vista",10,NULL,4919,N,N
9101,"Serrinha Velha",18,NULL,4919,N,N
9102,Tamanduá,20,NULL,4919,N,N
9103,Sinimbu,05,NULL,4920,N,N
9104,Sobradinho,05,NULL,4921,N,N
9105,"Vale do Sol",05,NULL,4922,N,N
9106,"Venâncio Aires",05,NULL,4923,N,N
9107,Arlindo,07,NULL,4923,N,N
9108,"Centro Linha Brasil",10,NULL,4923,N,N
9109,Deodoro,15,NULL,4923,N,N
9110,"Estância Nova",17,NULL,4923,N,N
9111,Mariante,20,NULL,4923,N,N
9112,Palanque,22,NULL,4923,N,N
9113,"Santa Emília",30,NULL,4923,N,N
9114,"Vale do Sampaio",45,NULL,4923,N,N
9115,"Vera Cruz",05,NULL,4924,N,N
9116,"Arroio do Meio",05,NULL,4925,N,N
9117,Forqueta,16,NULL,4925,N,N
9118,Palmas,18,NULL,4925,N,N
9119,"Vale do Arroio Grande",30,NULL,4925,N,N
9120,"Bom Retiro do Sul",05,NULL,4926,N,N
9121,Pinhal,15,NULL,4926,N,N
9122,"Boqueirão do Leão",05,NULL,4927,N,N
9123,"Canudos do Vale",05,NULL,4928,N,N
9124,Capitão,05,NULL,4929,N,N
9125,Colinas,05,NULL,4930,N,N
9126,"Coqueiro Baixo",05,NULL,4931,N,N
9127,"Arroio da Laje",10,NULL,4931,N,N
9128,"Cruzeiro do Sul",05,NULL,4932,N,N
9129,"Doutor Ricardo",05,NULL,4933,N,N
9130,Encantado,05,NULL,4934,N,N
9131,Valdástico,25,NULL,4934,N,N
9132,Estrela,05,NULL,4935,N,N
9133,Costão,23,NULL,4935,N,N
9134,"Novo Paraíso",26,NULL,4935,N,N
9135,Delfina,27,NULL,4935,N,N
9136,Glória,35,NULL,4935,N,N
9137,"Fazenda Vilanova",05,NULL,4936,N,N
9138,Forquetinha,05,NULL,4937,N,N
9139,Imigrante,05,NULL,4938,N,N
9140,Lajeado,05,NULL,4939,N,N
9141,"Marques de Souza",05,NULL,4940,N,N
9142,"Bela Vista do Fão",10,NULL,4940,N,N
9143,Tamanduá,15,NULL,4940,N,N
9144,Muçum,05,NULL,4941,N,N
9145,"Nova Bréscia",05,NULL,4942,N,N
9146,Paverama,05,NULL,4943,N,N
9147,"Fazenda São José",15,NULL,4943,N,N
9148,"Bom Jardim",20,NULL,4943,N,N
9149,"Pouso Novo",05,NULL,4944,N,N
9150,Progresso,05,NULL,4945,N,N
9151,Batovira,07,NULL,4945,N,N
9152,"Campo Branco",10,NULL,4945,N,N
9153,Constantino,12,NULL,4945,N,N
9154,Xaxim,20,NULL,4945,N,N
9155,Relvado,05,NULL,4946,N,N
9156,"Roca Sales",05,NULL,4947,N,N
9157,Campinho,10,NULL,4947,N,N
9158,"Santa Clara do Sul",05,NULL,4948,N,N
9159,Sério,05,NULL,4949,N,N
9160,Tabaí,05,NULL,4950,N,N
9161,Taquari,05,NULL,4951,N,N
9162,Amoras,07,NULL,4951,N,N
9163,Teutônia,05,NULL,4952,N,N
9164,"Pontes Filho",10,NULL,4952,N,N
9165,Travesseiro,05,NULL,4953,N,N
9166,"Vespasiano Correa",05,NULL,4954,N,N
9167,Westfalia,05,NULL,4955,N,N
9168,"Cachoeira do Sul",05,NULL,4956,N,N
9169,"Barro Vermelho",10,NULL,4956,N,N
9170,Bosque,12,NULL,4956,N,N
9171,Capané,15,NULL,4956,N,N
9172,Cordilheira,25,NULL,4956,N,N
9173,Ferreira,30,NULL,4956,N,N
9174,"Três Vendas",45,NULL,4956,N,N
9175,"Cerro Branco",05,NULL,4957,N,N
9176,"Novo Cabrais",05,NULL,4958,N,N
9177,"Pantano Grande",05,NULL,4959,N,N
9178,Aroeiras,10,NULL,4959,N,N
9179,"Monte Castelo",20,NULL,4959,N,N
9180,Várzea,30,NULL,4959,N,N
9181,"Paraíso do Sul",05,NULL,4960,N,N
9182,"Passo do Sobrado",05,NULL,4961,N,N
9183,"Rio Pardo",05,NULL,4962,N,N
9184,Albardão,10,NULL,4962,N,N
9185,Bexiga,15,NULL,4962,N,N
9186,Iruí,22,NULL,4962,N,N
9187,"João Rodrigues",23,NULL,4962,N,N
9188,"Passo da Areia",24,NULL,4962,N,N
9189,"Passo do Adão",27,NULL,4962,N,N
9190,"Rincão del Rei",30,NULL,4962,N,N
9191,"Alto Feliz",05,NULL,4963,N,N
9192,Barão,05,NULL,4964,N,N
9193,"Arroio Canoas",10,NULL,4964,N,N
9194,"Francesa Alta",25,NULL,4964,N,N
9195,"Francesa Baixa",27,NULL,4964,N,N
9196,"General Neto",30,NULL,4964,N,N
9197,"Bom Princípio",05,NULL,4965,N,N
9198,Brochier,05,NULL,4966,N,N
9199,"Linha Pinheiro Machado",20,NULL,4966,N,N
9200,"Capela de Santana",05,NULL,4967,N,N
9201,Feliz,05,NULL,4968,N,N
9202,Harmonia,05,NULL,4969,N,N
9203,"Linha Nova",05,NULL,4970,N,N
9204,Maratá,05,NULL,4971,N,N
9205,Esperança,15,NULL,4971,N,N
9206,Macega,20,NULL,4971,N,N
9207,"São Pedro do Maratá",25,NULL,4971,N,N
9208,Montenegro,05,NULL,4972,N,N
9209,"Costa da Serra",13,NULL,4972,N,N
9210,Fortaleza,18,NULL,4972,N,N
9211,Pesqueiro,27,NULL,4972,N,N
9212,"Santos Reis",35,NULL,4972,N,N
9213,Vendinha,40,NULL,4972,N,N
9214,"Pareci Novo",05,NULL,4973,N,N
9215,"Poço das Antas",05,NULL,4974,N,N
9216,Portão,05,NULL,4975,N,N
9217,"Salvador do Sul",05,NULL,4976,N,N
9218,Campestre,09,NULL,4976,N,N
9219,"Linha Comprida",20,NULL,4976,N,N
9220,"Linha São João",25,NULL,4976,N,N
9221,"São José do Hortêncio",05,NULL,4977,N,N
9222,"São José do Sul",05,NULL,4978,N,N
9223,"São Pedro da Serra",05,NULL,4979,N,N
9224,"São Sebastião do Caí",05,NULL,4980,N,N
9225,"São Vendelino",05,NULL,4981,N,N
9226,Tupandi,05,NULL,4982,N,N
9227,"Vale Real",05,NULL,4983,N,N
9228,"Arroio do Ouro",10,NULL,4983,N,N
9229,"Canto Krewer",15,NULL,4983,N,N
9230,"Forqueta Baixa",20,NULL,4983,N,N
9231,"Morro Gaúcho",25,NULL,4983,N,N
9232,Canela,05,NULL,4984,N,N
9233,"Dois Irmãos",05,NULL,4985,N,N
9234,Gramado,05,NULL,4986,N,N
9235,Igrejinha,05,NULL,4987,N,N
9236,Ivoti,05,NULL,4988,N,N
9237,"Lindolfo Collor",05,NULL,4989,N,N
9238,"Morro Reuter",05,NULL,4990,N,N
9239,"Nova Petrópolis",05,NULL,4991,N,N
9240,"Dos Boêmios",07,NULL,4991,N,N
9241,"Pinhal Alto",15,NULL,4991,N,N
9242,"Vale do Rio Caí",20,NULL,4991,N,N
9243,"Picada Café",05,NULL,4992,N,N
9244,"Presidente Lucena",05,NULL,4993,N,N
9245,Riozinho,05,NULL,4994,N,N
9246,Rolante,05,NULL,4995,N,N
9247,"Boa Esperança",10,NULL,4995,N,N
9248,Rolantinho,17,NULL,4995,N,N
9249,"Santa Maria do Herval",05,NULL,4996,N,N
9250,Taquara,05,NULL,4997,N,N
9251,Entrepelado,07,NULL,4997,N,N
9252,"Fazenda Fialho",08,NULL,4997,N,N
9253,Padilha,10,NULL,4997,N,N
9254,"Pega Fogo",13,NULL,4997,N,N
9255,"Rio da Ilha",17,NULL,4997,N,N
9256,"Santa Cruz da Concórdia",20,NULL,4997,N,N
9257,"Três Coroas",05,NULL,4998,N,N
9258,"Arroio dos Ratos",05,NULL,4999,N,N
9259,"Barão do Triunfo",05,NULL,5000,N,N
9260,Butiá,05,NULL,5001,N,N
9261,"Cerro do Roque",10,NULL,5001,N,N
9262,Charqueadas,05,NULL,5002,N,N
9263,"General Câmara",05,NULL,5003,N,N
9264,"Boca da Picada",08,NULL,5003,N,N
9265,Boqueirão,10,NULL,5003,N,N
9266,"Santo Amaro do Sul",25,NULL,5003,N,N
9267,"Minas do Leão",05,NULL,5004,N,N
9268,"São Jerônimo",05,NULL,5005,N,N
9269,Gramal,17,NULL,5005,N,N
9270,Morrinhos,20,NULL,5005,N,N
9271,Quitéria,25,NULL,5005,N,N
9272,Triunfo,05,NULL,5006,N,N
9273,"Costa da Cadeia",10,NULL,5006,N,N
9274,"Passo Raso",15,NULL,5006,N,N
9275,"Porto Batista",20,NULL,5006,N,N
9276,"Vale Verde",05,NULL,5007,N,N
9277,Alvorada,05,NULL,5008,N,N
9278,"Estância Grande",10,NULL,5008,N,N
9279,Araricá,05,NULL,5009,N,N
9280,Cachoeirinha,05,NULL,5010,N,N
9281,"Campo Bom",05,NULL,5011,N,N
9282,Canoas,05,NULL,5012,N,N
9283,"Eldorado do Sul",05,NULL,5013,N,N
9284,"Bom Retiro",10,NULL,5013,N,N
9285,"Parque Eldorado",15,NULL,5013,N,N
9286,"Estância Velha",05,NULL,5014,N,N
9287,Esteio,05,NULL,5015,N,N
9288,Glorinha,05,NULL,5016,N,N
9289,"Capão Grande",10,NULL,5016,N,N
9290,Maracanã,20,NULL,5016,N,N
9291,"Vila Nova",35,NULL,5016,N,N
9292,Gravataí,05,NULL,5017,N,N
9293,"Barro Vermelho",15,NULL,5017,N,N
9294,Ipiranga,30,NULL,5017,N,N
9295,Itacolomi,33,NULL,5017,N,N
9296,Morungava,35,NULL,5017,N,N
9297,Guaíba,05,NULL,5018,N,N
9298,"Mariana Pimentel",05,NULL,5019,N,N
9299,"Nova Hartz",05,NULL,5020,N,N
9300,"Nova Santa Rita",05,NULL,5021,N,N
9301,"Novo Hamburgo",05,NULL,5022,N,N
9302,Parobé,05,NULL,5023,N,N
9303,"Poço Fundo",12,NULL,5023,N,N
9304,"Santa Cristina",15,NULL,5023,N,N
9305,"Porto Alegre",05,NULL,5024,N,N
9306,"São Leopoldo",05,NULL,5025,N,N
9307,Sapiranga,05,NULL,5026,N,N
9308,"Picada São Jacob",25,NULL,5026,N,N
9309,"Sapucaia do Sul",05,NULL,5027,N,N
9310,"Sertão Santana",05,NULL,5028,N,N
9311,Viamão,05,NULL,5029,N,N
9312,"Águas Claras",10,NULL,5029,N,N
9313,"Capão da Porteira",15,NULL,5029,N,N
9314,Espigão,20,NULL,5029,N,N
9315,Itapuã,25,NULL,5029,N,N
9316,"Passo da Areia",30,NULL,5029,N,N
9317,"Passo do Sabão",35,NULL,5029,N,N
9318,Viamópolis,40,NULL,5029,N,N
9319,"Arroio do Sal",05,NULL,5030,N,N
